epoch,loss,lr,val_loss
0,0.09579920768737793,0.00051,0.01737423799932003
1,0.01269086729735136,0.00051,0.009782922454178333
2,0.007521441671997309,0.00051,0.005877613555639982
3,0.005586016923189163,0.00051,0.004817753564566374
4,0.004770033992826939,0.00051,0.004330202471464872
5,0.004337779711931944,0.00051,0.003987467382103205
6,0.003969921264797449,0.00051,0.0035656532272696495
7,0.0038250999059528112,0.00051,0.0034896351862698793
8,0.003643941367045045,0.00051,0.0038943204563111067
9,0.003539108671247959,0.00051,0.003912944812327623
10,0.003408938879147172,0.00051,0.0036685371305793524
11,0.003338985610753298,0.00051,0.003873821347951889
12,0.0032287908252328634,0.00051,0.002984321676194668
13,0.003221419407054782,0.00051,0.0030130415689200163
14,0.003130042925477028,0.00051,0.005451108328998089
15,0.003120185574516654,0.00051,0.0030861033592373133
16,0.003053799970075488,0.00051,0.0033128897193819284
17,0.0030453272629529238,0.00051,0.0029814227018505335
18,0.0029954733327031136,0.00051,0.003552686423063278
19,0.00298609072342515,0.00051,0.0029638721607625484
20,0.0029281273018568754,0.00051,0.0028088008984923363
21,0.0029329799581319094,0.00051,0.0028750947676599026
22,0.0028576150070875883,0.00051,0.0035442314110696316
23,0.002862953580915928,0.00051,0.003151085926219821
24,0.0028538249898701906,0.00051,0.0029044863767921925
25,0.002827008953318,0.00051,0.002870425581932068
26,0.0028094875160604715,0.00051,0.003174981800839305
27,0.0027989777736365795,0.00051,0.0027468290645629168
28,0.0027764285914599895,0.00051,0.0029247209895402193
29,0.0027639945037662983,0.00051,0.002897091442719102
30,0.0025488859973847866,0.000255,0.0026147058233618736
31,0.0025547153782099485,0.000255,0.0025438989978283644
32,0.002543252194300294,0.000255,0.002695811679586768
33,0.00252220849506557,0.000255,0.0026032861787825823
34,0.0025335431564599276,0.000255,0.0030489603523164988
35,0.0025184948462992907,0.000255,0.002773487940430641
36,0.0025206145364791155,0.000255,0.002584079746156931
37,0.002514069201424718,0.000255,0.003245891071856022
38,0.002508279401808977,0.000255,0.002533045830205083
39,0.0024974856059998274,0.000255,0.0025250224862247705
40,0.0024018329568207264,0.0001275,0.0024721166118979454
41,0.0024102081079035997,0.0001275,0.0025749567430466413
42,0.002405311446636915,0.0001275,0.0025223393458873034
43,0.0024011360947042704,0.0001275,0.0024702511727809906
44,0.002395553281530738,0.0001275,0.0024743671528995037
45,0.002392012160271406,0.0001275,0.0024614944122731686
46,0.0023936405777931213,0.0001275,0.002445959486067295
47,0.002384879859164357,0.0001275,0.002431339817121625
48,0.002388518303632736,0.0001275,0.00243166321888566
49,0.002384374849498272,0.0001275,0.0024099729489535093
50,0.0023376643657684326,6.375e-05,0.002424431499093771
51,0.0023336338344961405,6.375e-05,0.0023910836316645145
52,0.0023340259213000536,6.375e-05,0.0023983127903193235
53,0.0023349153343588114,6.375e-05,0.002391593996435404
54,0.002328709466382861,6.375e-05,0.002392751397565007
55,0.0023282752372324467,6.375e-05,0.002415233990177512
56,0.002326213987544179,6.375e-05,0.002396632684394717
57,0.002324193948879838,6.375e-05,0.0024126784410327673
58,0.002325535286217928,6.375e-05,0.0023870959412306547
59,0.0023007881827652454,3.1875e-05,0.0023792977444827557
60,0.0022998941130936146,3.1875e-05,0.0023835941683501005
61,0.0023008270654827356,3.1875e-05,0.002380858175456524
62,0.002299210987985134,3.1875e-05,0.0023669758811593056
63,0.0022964447271078825,3.1875e-05,0.0023641707375645638
64,0.002297002822160721,3.1875e-05,0.002367762615904212
65,0.002295177895575762,3.1875e-05,0.0023624496534466743
66,0.0022941208444535732,3.1875e-05,0.002373860916122794
67,0.002294606529176235,3.1875e-05,0.0023639185819774866
68,0.002293549245223403,3.1875e-05,0.0023786972742527723
69,0.002293394645676017,3.1875e-05,0.0023830626159906387
70,0.002294247504323721,3.1875e-05,0.0024033300578594208
71,0.0022930230479687452,3.1875e-05,0.002368378918617964
72,0.002278633415699005,1.59375e-05,0.0023778905160725117
73,0.0022789104841649532,1.59375e-05,0.002354217227548361
74,0.002278625965118408,1.59375e-05,0.0023576803505420685
75,0.0022769165225327015,1.59375e-05,0.002362773520871997
76,0.002277617808431387,1.59375e-05,0.0023480935487896204
77,0.0022779658902436495,1.59375e-05,0.0023593250662088394
78,0.002276201033964753,1.59375e-05,0.002349281217902899
79,0.0022767295595258474,1.59375e-05,0.002356134355068207
80,0.002277080900967121,1.59375e-05,0.002351464005187154
81,0.002269852440804243,7.96875e-06,0.002346138237044215
82,0.0022687460295856,7.96875e-06,0.002348437439650297
83,0.0022682896815240383,7.96875e-06,0.0023506588768213987
84,0.002268174896016717,7.96875e-06,0.002342542167752981
85,0.0022691464982926846,7.96875e-06,0.002345840912312269
86,0.002268406329676509,7.96875e-06,0.0023481857497245073
87,0.0022688456811010838,7.96875e-06,0.002344452776014805
88,0.0022686731535941362,7.96875e-06,0.0023429119028151035
89,0.0022681241389364004,7.96875e-06,0.002344958484172821
90,0.0022644854616373777,3.984375e-06,0.002346908673644066
91,0.0022638665977865458,3.984375e-06,0.002348040696233511
92,0.0022646375000476837,3.984375e-06,0.0023464623373001814
93,0.0022640484385192394,3.984375e-06,0.0023417333140969276
94,0.0022639459930360317,3.984375e-06,0.0023450665175914764
95,0.0022642952390015125,3.984375e-06,0.0023405789397656918
96,0.0022641117684543133,3.984375e-06,0.002340853214263916
97,0.0022637832444161177,3.984375e-06,0.0023426709230989218
98,0.002263810485601425,3.984375e-06,0.002341648330911994
99,0.002261947840452194,1.9921874e-06,0.002341856248676777
100,0.002261946676298976,1.9921874e-06,0.002340627834200859
101,0.0022618435323238373,1.9921874e-06,0.002344421111047268
102,0.0022617254871875048,1.9921874e-06,0.0023440811783075333
103,0.002261641202494502,1.9921874e-06,0.0023437689524143934
104,0.0022616614587605,1.9921874e-06,0.0023397081531584263
105,0.002261354122310877,1.9921874e-06,0.00234466465190053
106,0.002261523623019457,1.9921874e-06,0.0023437640629708767
107,0.00226153084076941,1.9921874e-06,0.0023428204003721476
108,0.002260640962049365,9.960937e-07,0.002341091400012374
109,0.00226049916818738,9.960937e-07,0.0023400606587529182
110,0.0022602458484470844,9.960937e-07,0.002339676721021533
111,0.002260556910187006,9.960937e-07,0.002340498613193631
112,0.00226051383651793,9.960937e-07,0.0023394261952489614
113,0.0022604274563491344,9.960937e-07,0.0023411877918988466
114,0.0022605913691222668,9.960937e-07,0.002340765204280615
115,0.0022604709956794977,9.960937e-07,0.00234123133122921
116,0.002260280540212989,9.960937e-07,0.0023385053500533104
117,0.0022598186042159796,4.9804686e-07,0.002340263919904828
118,0.0022598051000386477,4.9804686e-07,0.002339261118322611
119,0.002259851200506091,4.9804686e-07,0.002339427126571536
120,0.002259755041450262,4.9804686e-07,0.002339159371331334
121,0.002259771106764674,4.9804686e-07,0.0023392040748149157
122,0.0022598220966756344,4.9804686e-07,0.002340134000405669
123,0.0022597520146518946,4.9804686e-07,0.0023401358630508184
124,0.002259774599224329,4.9804686e-07,0.0023401707876473665
125,0.0022597978822886944,4.9804686e-07,0.0023399440106004477
126,0.002259504050016403,2.4902343e-07,0.002339394064620137
127,0.00225948472507298,2.4902343e-07,0.002340097213163972
128,0.0022595117334276438,2.4902343e-07,0.002339834114536643
