epoch,loss,lr,val_loss
0,0.11007046699523926,0.00051,0.022883642464876175
1,0.017128804698586464,0.00051,0.013653192669153214
2,0.012307167053222656,0.00051,0.016886040568351746
3,0.010545486584305763,0.00051,0.010845880024135113
4,0.009579380974173546,0.00051,0.00994639191776514
5,0.00903182104229927,0.00051,0.009350964799523354
6,0.008623196743428707,0.00051,0.008692341856658459
7,0.008311892859637737,0.00051,0.008265321142971516
8,0.008088394068181515,0.00051,0.008256030268967152
9,0.007840323261916637,0.00051,0.007682162337005138
10,0.007708726450800896,0.00051,0.0078892158344388
11,0.007565527688711882,0.00051,0.00769366230815649
12,0.007433135528117418,0.00051,0.00783156231045723
13,0.00732874870300293,0.00051,0.0073131960816681385
14,0.007211317308247089,0.00051,0.007199415005743504
15,0.007144474890083075,0.00051,0.008672359399497509
16,0.007050023879855871,0.00051,0.006893849931657314
17,0.006997881922870874,0.00051,0.007140429690480232
18,0.006923548877239227,0.00051,0.007087096106261015
19,0.006882659159600735,0.00051,0.0076137725263834
20,0.006875526625663042,0.00051,0.007284085266292095
21,0.0068639968521893024,0.00051,0.006991042289882898
22,0.006790255196392536,0.00051,0.007065899204462767
23,0.00674826093018055,0.00051,0.007112299092113972
24,0.006717325653880835,0.00051,0.0067297061905264854
25,0.006718122866004705,0.00051,0.007115322630852461
26,0.006642630323767662,0.00051,0.006839423906058073
27,0.006654874887317419,0.00051,0.006499697454273701
28,0.006609192118048668,0.00051,0.006669235415756702
29,0.0065879677422344685,0.00051,0.0066711148247122765
30,0.00654223607853055,0.00051,0.007772156037390232
31,0.006543643772602081,0.00051,0.007397523615509272
32,0.006519467104226351,0.00051,0.006904361303895712
33,0.006495882291346788,0.00051,0.006581858266144991
34,0.006457480136305094,0.00051,0.007380989380180836
35,0.006506672594696283,0.00051,0.006422580685466528
36,0.006439332850277424,0.00051,0.006687996909022331
37,0.006131376605480909,0.000255,0.006313360296189785
38,0.006133629474788904,0.000255,0.006304246839135885
39,0.006119873374700546,0.000255,0.006274496205151081
40,0.006107862573117018,0.000255,0.006257323548197746
41,0.006101685576140881,0.000255,0.006244801450520754
42,0.006088746711611748,0.000255,0.0062778848223388195
43,0.00607663206756115,0.000255,0.0062628937885165215
44,0.006061708088964224,0.000255,0.0061673689633607864
45,0.006061554420739412,0.000255,0.006309614051133394
46,0.006042742636054754,0.000255,0.0062772189266979694
47,0.006031335331499577,0.000255,0.006303418427705765
48,0.006033692974597216,0.000255,0.0060515813529491425
49,0.006013553123921156,0.000255,0.006063705310225487
50,0.00599648104980588,0.000255,0.006472389679402113
51,0.005976628977805376,0.000255,0.006156112067401409
52,0.005962183233350515,0.000255,0.00611950783059001
53,0.005949781276285648,0.000255,0.006125370506197214
54,0.005933336913585663,0.000255,0.0061652478761971
55,0.00589191447943449,0.000255,0.006018110550940037
56,0.005861474201083183,0.000255,0.006146708503365517
57,0.0058292304165661335,0.000255,0.006041709799319506
58,0.005666377488523722,0.0001275,0.0058479150757193565
59,0.005640513263642788,0.0001275,0.0058920239098370075
60,0.00562558276578784,0.0001275,0.005885230377316475
61,0.005600705277174711,0.0001275,0.006005850154906511
62,0.005584971979260445,0.0001275,0.0057972692884504795
63,0.005566515028476715,0.0001275,0.005803105421364307
64,0.005544092506170273,0.0001275,0.005737789440900087
65,0.005530043039470911,0.0001275,0.005741845350712538
66,0.00551091181114316,0.0001275,0.00565627496689558
67,0.005492387805134058,0.0001275,0.005663795862346888
68,0.005479055922478437,0.0001275,0.005742949433624744
69,0.005463623907417059,0.0001275,0.005743357818573713
70,0.00545475771650672,0.0001275,0.005634690169245005
71,0.005436220206320286,0.0001275,0.005622348748147488
72,0.005422634072601795,0.0001275,0.0056127868592739105
73,0.005412313621491194,0.0001275,0.005635633133351803
74,0.005403478164225817,0.0001275,0.005562610924243927
75,0.005394921638071537,0.0001275,0.005609826184809208
76,0.0053776525892317295,0.0001275,0.005544410087168217
77,0.005374917760491371,0.0001275,0.005594565533101559
