epoch,loss,lr,val_loss
0,0.10578596591949463,0.00051,0.017559995874762535
1,0.01256896834820509,0.00051,0.009711606428027153
2,0.0084577277302742,0.00051,0.007002962753176689
3,0.006655574776232243,0.00051,0.005793353077024221
4,0.0054595330730080605,0.00051,0.00546240946277976
5,0.004885346628725529,0.00051,0.008619183674454689
6,0.004504042211920023,0.00051,0.004417683929204941
7,0.004288282245397568,0.00051,0.003905136836692691
8,0.004166011232882738,0.00051,0.004629864823073149
9,0.004055853933095932,0.00051,0.004132225178182125
10,0.003975015599280596,0.00051,0.003866547252982855
11,0.0038579159881919622,0.00051,0.004588948097079992
12,0.0038466937839984894,0.00051,0.0037071045953780413
13,0.003752003191038966,0.00051,0.0034978126641362906
14,0.0036812357138842344,0.00051,0.003860383527353406
15,0.0036484049633145332,0.00051,0.00369217898696661
16,0.00362826744094491,0.00051,0.004215165972709656
17,0.0035713945981115103,0.00051,0.003234983654692769
18,0.0035456919576972723,0.00051,0.0037348761688917875
19,0.003501410596072674,0.00051,0.0032616739626973867
20,0.003476241836324334,0.00051,0.0033128121867775917
21,0.0034311069175601006,0.00051,0.003765998175367713
22,0.0033755996264517307,0.00051,0.003659857204183936
23,0.003400995396077633,0.00051,0.003386270720511675
24,0.0033417462836951017,0.00051,0.003358507063239813
25,0.003365109907463193,0.00051,0.0030930866487324238
26,0.0032904057297855616,0.00051,0.003518899902701378
27,0.0033045171294361353,0.00051,0.003479304490610957
28,0.003269909881055355,0.00051,0.0033158783335238695
29,0.003291573142632842,0.00051,0.0038231101352721453
30,0.0032522929832339287,0.00051,0.0031493299175053835
31,0.003252730704843998,0.00051,0.0031545476522296667
32,0.003236619057133794,0.00051,0.003333005588501692
33,0.003206349443644285,0.00051,0.002963277045637369
34,0.003222357714548707,0.00051,0.003163130721077323
35,0.0031864396296441555,0.00051,0.0031763685401529074
36,0.0031652450561523438,0.00051,0.0033003774005919695
37,0.0031811899971216917,0.00051,0.004008697811514139
38,0.003130609868094325,0.00051,0.0031400371808558702
39,0.0031205362174659967,0.00051,0.003059163922443986
40,0.003130552126094699,0.00051,0.0029584583826363087
41,0.003116199281066656,0.00051,0.003139705630019307
42,0.003140420187264681,0.00051,0.003009287640452385
43,0.0028752575162798166,0.000255,0.0028381156735122204
44,0.0028905742801725864,0.000255,0.002904495457187295
45,0.0028810733929276466,0.000255,0.002947096945717931
46,0.002872593468055129,0.000255,0.0027901779394596815
47,0.002862033434212208,0.000255,0.0027491888031363487
48,0.0028646064456552267,0.000255,0.0027960967272520065
49,0.002842721063643694,0.000255,0.002758936956524849
50,0.0028394642286002636,0.000255,0.0028512293938547373
51,0.002820938592776656,0.000255,0.0028157909400761127
52,0.0028266063891351223,0.000255,0.002756154863163829
53,0.002729946980252862,0.0001275,0.0026618465781211853
54,0.0027214225847274065,0.0001275,0.0027520337607711554
55,0.0027188637759536505,0.0001275,0.0026581701822578907
56,0.002707243664190173,0.0001275,0.0027320263907313347
57,0.002709832973778248,0.0001275,0.0027013374492526054
58,0.002704284619539976,0.0001275,0.002712646033614874
59,0.0027049127966165543,0.0001275,0.0026509794406592846
60,0.0026907138526439667,0.0001275,0.002734976354986429
61,0.002685996936634183,0.0001275,0.0028162519447505474
62,0.002688180422410369,0.0001275,0.0026556223165243864
63,0.002632222371175885,6.375e-05,0.0025969536509364843
64,0.0026360212359577417,6.375e-05,0.002627710811793804
65,0.002632049610838294,6.375e-05,0.0025858760345727205
66,0.002629527822136879,6.375e-05,0.0025813267566263676
67,0.00262391846626997,6.375e-05,0.002578713931143284
68,0.002625137334689498,6.375e-05,0.002571909222751856
69,0.0026217468548566103,6.375e-05,0.0025869524106383324
70,0.002620087470859289,6.375e-05,0.0026218739803880453
71,0.002619219245389104,6.375e-05,0.0026296779979020357
72,0.0025927124079316854,3.1875e-05,0.0025508729740977287
73,0.0025891223922371864,3.1875e-05,0.0025578043423593044
74,0.002590084681287408,3.1875e-05,0.0025673077907413244
75,0.0025865351781249046,3.1875e-05,0.0025719450786709785
76,0.002587467199191451,3.1875e-05,0.002568005584180355
77,0.002586170332506299,3.1875e-05,0.0025539309717714787
78,0.0025864040944725275,3.1875e-05,0.0025468356907367706
79,0.0025825565680861473,3.1875e-05,0.0025918828323483467
80,0.00258242292329669,3.1875e-05,0.0025520939379930496
81,0.0025799016002565622,3.1875e-05,0.0025667797308415174
82,0.002567250281572342,1.59375e-05,0.002554729115217924
83,0.002568088239058852,1.59375e-05,0.002542282687500119
84,0.002566948300227523,1.59375e-05,0.002542196772992611
85,0.002567312680184841,1.59375e-05,0.002540264278650284
86,0.0025670344475656748,1.59375e-05,0.002549418481066823
87,0.002564652357250452,1.59375e-05,0.002542537171393633
88,0.002563550602644682,1.59375e-05,0.0025581922382116318
89,0.002564977155998349,1.59375e-05,0.0025466273073107004
90,0.0025639000814408064,1.59375e-05,0.0025377378333359957
91,0.0025569794233888388,7.96875e-06,0.002536635147407651
92,0.0025563009548932314,7.96875e-06,0.0025449073873460293
93,0.0025559300556778908,7.96875e-06,0.00253505096770823
94,0.0025561319198459387,7.96875e-06,0.0025339217390865088
95,0.002555818995460868,7.96875e-06,0.002534563420340419
96,0.0025551149155944586,7.96875e-06,0.002540016081184149
97,0.002555202692747116,7.96875e-06,0.002532973885536194
98,0.0025543097872287035,7.96875e-06,0.0025332258082926273
99,0.002554630395025015,7.96875e-06,0.0025368689093738794
100,0.0025510736741125584,3.984375e-06,0.00253212358802557
101,0.002550555160269141,3.984375e-06,0.0025321177672594786
102,0.0025505879893898964,3.984375e-06,0.0025362474843859673
103,0.002550693228840828,3.984375e-06,0.002530657220631838
104,0.0025504871737211943,3.984375e-06,0.0025310346391052008
105,0.0025501868221908808,3.984375e-06,0.002530159428715706
106,0.002549600787460804,3.984375e-06,0.0025332279037684202
107,0.0025499940384179354,3.984375e-06,0.002535645617172122
108,0.0025497409515082836,3.984375e-06,0.002532905200496316
109,0.0025478240568190813,1.9921874e-06,0.0025303037837147713
110,0.0025474834255874157,1.9921874e-06,0.0025304474402219057
111,0.002547567244619131,1.9921874e-06,0.0025308176409453154
112,0.0025474578142166138,1.9921874e-06,0.0025297098327428102
113,0.002547469222918153,1.9921874e-06,0.0025298770051449537
114,0.00254756398499012,1.9921874e-06,0.002529154298827052
115,0.0025473993737250566,1.9921874e-06,0.002530402271077037
116,0.002547128824517131,1.9921874e-06,0.0025313280057162046
117,0.002546881791204214,1.9921874e-06,0.002528381533920765
118,0.002546205185353756,9.960937e-07,0.002529576886445284
119,0.0025462231133133173,9.960937e-07,0.0025297077372670174
120,0.00254624686203897,9.960937e-07,0.00252931728027761
121,0.002545833121985197,9.960937e-07,0.0025291380006819963
122,0.002546211238950491,9.960937e-07,0.002529586898162961
123,0.0025461295153945684,9.960937e-07,0.002528717275708914
124,0.002546106930822134,9.960937e-07,0.0025288299657404423
125,0.0025459439493715763,9.960937e-07,0.0025288453325629234
126,0.0025460829492658377,9.960937e-07,0.002528802026063204
127,0.0025454384740442038,4.9804686e-07,0.0025290949270129204
128,0.0025454177521169186,4.9804686e-07,0.0025285838637501
129,0.0025453204289078712,4.9804686e-07,0.0025290455669164658
