epoch,loss,lr,val_loss
0,0.10780810564756393,0.00051,0.023012541234493256
1,0.01984046958386898,0.00051,0.014778830111026764
2,0.011053639464080334,0.00051,0.007456976920366287
3,0.006029115058481693,0.00051,0.004804413765668869
4,0.00460966769605875,0.00051,0.0040006511844694614
5,0.004225792828947306,0.00051,0.0036116985138505697
6,0.003953864332288504,0.00051,0.003590536303818226
7,0.003807063912972808,0.00051,0.0056940666399896145
8,0.003713335609063506,0.00051,0.004368152469396591
9,0.00359772564843297,0.00051,0.0034573383163660765
10,0.00345882517285645,0.00051,0.0034458895679563284
11,0.0034276663791388273,0.00051,0.006043790839612484
12,0.0033237978350371122,0.00051,0.003211840521544218
13,0.003301514545455575,0.00051,0.0036730689462274313
14,0.003239621873944998,0.00051,0.003005249658599496
15,0.003170820651575923,0.00051,0.0031353484373539686
16,0.003103271359577775,0.00051,0.002899117534980178
17,0.0030671104323118925,0.00051,0.0027731815353035927
18,0.003028248902410269,0.00051,0.0028975149616599083
19,0.003000115742906928,0.00051,0.003017798066139221
20,0.0029637168627232313,0.00051,0.0027806151192635298
21,0.002994708251208067,0.00051,0.0028020027093589306
22,0.0029193658847361803,0.00051,0.003645262448117137
23,0.002925555221736431,0.00051,0.003346289275214076
24,0.0028662013355642557,0.00051,0.003032754408195615
25,0.002856459002941847,0.00051,0.003115565050393343
26,0.0028272196650505066,0.00051,0.0029150249902158976
27,0.002596926875412464,0.000255,0.002584560541436076
28,0.0026017683558166027,0.000255,0.0025917983148247004
29,0.0025939266197383404,0.000255,0.0025828394573181868
30,0.0025813295505940914,0.000255,0.002601932967081666
31,0.0025820236187428236,0.000255,0.0025003994815051556
32,0.0025557507760822773,0.000255,0.0026195005048066378
33,0.002553309313952923,0.000255,0.002531602745875716
34,0.0025448391679674387,0.000255,0.0025895985309034586
35,0.0025424703489989042,0.000255,0.0024612757842987776
36,0.0025300730485469103,0.000255,0.0025151728186756372
37,0.0025380896404385567,0.000255,0.002531371545046568
38,0.002510538324713707,0.000255,0.002463198034092784
39,0.002512164181098342,0.000255,0.0025225298013538122
40,0.002501316601410508,0.000255,0.0024032166693359613
41,0.0025059417821466923,0.000255,0.0025069285184144974
42,0.0024940490256994963,0.000255,0.002484541852027178
43,0.00250202976167202,0.000255,0.0024620159529149532
44,0.002480490831658244,0.000255,0.0026046959683299065
45,0.002395483897998929,0.0001275,0.002380891004577279
46,0.0024010140914469957,0.0001275,0.002525797113776207
47,0.002392738126218319,0.0001275,0.0024113571271300316
48,0.0023920792154967785,0.0001275,0.0025402444880455732
49,0.00238781631924212,0.0001275,0.002428001957014203
50,0.0023803107906132936,0.0001275,0.0025201134849339724
51,0.0023841632064431906,0.0001275,0.0023442807141691446
52,0.0023838719353079796,0.0001275,0.002340625738725066
53,0.0023803424555808306,0.0001275,0.002364534419029951
54,0.0023812411818653345,0.0001275,0.0023909294977784157
55,0.0023744693025946617,0.0001275,0.002349915448576212
56,0.0023716141004115343,0.0001275,0.0023297450970858335
57,0.0023716979194432497,0.0001275,0.0023642247542738914
58,0.002367725595831871,0.0001275,0.0023738446179777384
59,0.002368031768128276,0.0001275,0.0023749982938170433
60,0.0023664957843720913,0.0001275,0.002340801525861025
61,0.0023126862943172455,6.375e-05,0.0023052978795021772
62,0.0023101039696484804,6.375e-05,0.002318974817171693
63,0.0023133496288210154,6.375e-05,0.0023651509545743465
64,0.0023102150298655033,6.375e-05,0.002311279298737645
65,0.002310648560523987,6.375e-05,0.002323816530406475
66,0.0023071367759257555,6.375e-05,0.0023093908093869686
67,0.00230735307559371,6.375e-05,0.0023124217987060547
68,0.0023031700402498245,6.375e-05,0.0022855682764202356
69,0.0023042066022753716,6.375e-05,0.0023050839081406593
70,0.002278411528095603,3.1875e-05,0.0022958971094340086
71,0.0022777491249144077,3.1875e-05,0.0022751211654394865
72,0.0022782357409596443,3.1875e-05,0.0022727572359144688
73,0.0022756748367100954,3.1875e-05,0.0022772527299821377
74,0.002275797538459301,3.1875e-05,0.0022826918866485357
75,0.0022753600496798754,3.1875e-05,0.002272461773827672
76,0.0022743300069123507,3.1875e-05,0.002272791462019086
77,0.0022741565480828285,3.1875e-05,0.002266831463202834
78,0.002272770507261157,3.1875e-05,0.0022815344855189323
79,0.0022614216431975365,1.59375e-05,0.0022567722480744123
80,0.0022592151071876287,1.59375e-05,0.0022609897423535585
81,0.0022602698300033808,1.59375e-05,0.002265784190967679
82,0.0022597117349505424,1.59375e-05,0.002262560650706291
83,0.0022583603858947754,1.59375e-05,0.002261251676827669
84,0.00225863722153008,1.59375e-05,0.0022677842061966658
85,0.002258524065837264,1.59375e-05,0.002268037525936961
86,0.002257163403555751,1.59375e-05,0.002263354603201151
87,0.0022569450084120035,1.59375e-05,0.0022556933108717203
88,0.0022511251736432314,7.96875e-06,0.0022562642116099596
89,0.0022502359934151173,7.96875e-06,0.002257186220958829
90,0.0022504462394863367,7.96875e-06,0.002255176194012165
91,0.0022505251690745354,7.96875e-06,0.0022571806330233812
92,0.0022500292398035526,7.96875e-06,0.0022521433420479298
93,0.0022497265599668026,7.96875e-06,0.0022544029634445906
94,0.002249404788017273,7.96875e-06,0.002250807126984
95,0.002249741228297353,7.96875e-06,0.0022649539168924093
96,0.002249795012176037,7.96875e-06,0.0022509132977575064
97,0.0022458897437900305,3.984375e-06,0.0022483395878225565
98,0.0022457034792751074,3.984375e-06,0.0022488448303192854
99,0.002245398936793208,3.984375e-06,0.0022509070113301277
100,0.0022455481812357903,3.984375e-06,0.00224860105663538
101,0.0022452629636973143,3.984375e-06,0.0022523754741996527
102,0.0022455225698649883,3.984375e-06,0.0022510236594825983
103,0.0022455058060586452,3.984375e-06,0.0022507510147988796
104,0.0022448778618127108,3.984375e-06,0.002253035781905055
105,0.0022458182647824287,3.984375e-06,0.0022499903570860624
106,0.0022432785481214523,1.9921874e-06,0.0022476818412542343
107,0.0022432829719036818,1.9921874e-06,0.0022491109557449818
108,0.0022433053236454725,1.9921874e-06,0.0022485067602247
109,0.0022430468816310167,1.9921874e-06,0.0022488071117550135
