epoch,loss,lr,val_loss
0,0.10609594732522964,0.00051,0.022163189947605133
1,0.015965476632118225,0.00051,0.012483540922403336
2,0.012078736908733845,0.00051,0.010551700368523598
3,0.010428955778479576,0.00051,0.009734371677041054
4,0.009590068832039833,0.00051,0.009122836403548717
5,0.009051025845110416,0.00051,0.008735195733606815
6,0.00864504836499691,0.00051,0.008589363656938076
7,0.008329655043780804,0.00051,0.008687037974596024
8,0.008160348981618881,0.00051,0.011001926846802235
9,0.007890431210398674,0.00051,0.0073570976965129375
10,0.007713517174124718,0.00051,0.0073264967650175095
11,0.007549132686108351,0.00051,0.0073478748090565205
12,0.007413883227854967,0.00051,0.007083894219249487
13,0.007271985989063978,0.00051,0.007030833978205919
14,0.00721773412078619,0.00051,0.007006770931184292
15,0.007113663014024496,0.00051,0.0072135222144424915
16,0.007063975092023611,0.00051,0.007059463765472174
17,0.00700406264513731,0.00051,0.008746097795665264
18,0.0069306292571127415,0.00051,0.00665604043751955
19,0.006915722042322159,0.00051,0.006802401505410671
20,0.006868268828839064,0.00051,0.011295589618384838
21,0.006881617940962315,0.00051,0.0067238276824355125
22,0.006757511757314205,0.00051,0.006558761931955814
23,0.006729446351528168,0.00051,0.006508524063974619
24,0.006733899470418692,0.00051,0.006689400412142277
25,0.006658922880887985,0.00051,0.00702316639944911
26,0.006607385817915201,0.00051,0.007054787594825029
27,0.006618022453039885,0.00051,0.00641809543594718
28,0.00658313138410449,0.00051,0.006467816419899464
29,0.006569574121385813,0.00051,0.007095759734511375
30,0.006540608126670122,0.00051,0.006463483441621065
31,0.006509588100016117,0.00051,0.006507726851850748
32,0.006493475753813982,0.00051,0.006416153162717819
33,0.00623475294560194,0.000255,0.006450401619076729
34,0.006230504717677832,0.000255,0.006193566136062145
35,0.006227838806807995,0.000255,0.006427566986531019
36,0.006208022125065327,0.000255,0.006190916523337364
37,0.006194158457219601,0.000255,0.006226034369319677
38,0.006182956043630838,0.000255,0.006164830643683672
39,0.006165970582515001,0.000255,0.00616554357111454
40,0.0061793019995093346,0.000255,0.006154228001832962
